Date,Nifty50,SP500,Gold,USBond,USDINR,US10Y,VIX
2009-11-09,4898.39990234375,1093.0799560546875,108.19000244140625,58.243412017822266,46.36800003051758,3.4860000610351562,23.149999618530273
2009-11-10,4881.7001953125,1093.010009765625,108.38999938964844,58.13739776611328,46.31800079345703,3.4820001125335693,22.84000015258789
2009-11-11,5003.9501953125,1098.510009765625,109.5999984741211,58.38048553466797,46.40800094604492,3.4739999771118164,23.040000915527344
2009-11-12,4952.64990234375,1087.239990234375,108.20999908447266,58.27457046508789,46.65999984741211,3.446000099182129,24.239999771118164
2009-11-13,4998.9501953125,1093.47998046875,109.73999786376953,58.54256820678711,46.257999420166016,3.428999900817871,23.360000610351562
2009-11-16,5058.0498046875,1109.300048828125,111.62999725341797,59.22821044921875,45.9900016784668,3.3310000896453857,22.889999389648438
2009-11-17,5062.25,1110.3199462890625,111.97000122070312,59.54611587524414,46.22999954223633,3.319000005722046,22.40999984741211
2009-11-18,5054.7001953125,1109.800048828125,112.25,59.197078704833984,46.099998474121094,3.365999937057495,21.6299991607666
2009-11-19,4989.0,1094.9000244140625,112.30000305175781,59.30303192138672,46.54999923706055,3.3489999771118164,22.6299991607666
2009-11-20,5052.4501953125,1091.3800048828125,112.94000244140625,59.290565490722656,46.540000915527344,3.3559999465942383,22.190000534057617
2009-11-23,5103.5498046875,1106.239990234375,114.29000091552734,59.21578598022461,46.36000061035156,3.364000082015991,21.15999984741211
2009-11-24,5090.5498046875,1105.6500244140625,114.7300033569336,59.58977508544922,46.29999923706055,3.316999912261963,20.469999313354492
2009-11-25,5108.14990234375,1110.6300048828125,116.62000274658203,59.86402130126953,46.0099983215332,3.2790000438690186,20.479999542236328
2009-11-26,5005.5498046875,1110.6300048828125,116.62000274658203,59.86402130126953,46.667999267578125,3.2790000438690186,20.479999542236328
2009-11-27,4941.75,1091.489990234375,115.05999755859375,60.088436126708984,46.45000076293945,3.2309999465942383,24.739999771118164
2009-11-30,5032.7001953125,1095.6300048828125,115.63999938964844,60.231773376464844,46.45800018310547,3.2009999752044678,24.510000228881836
2009-12-01,5122.0,1108.8599853515625,117.37999725341797,59.56079864501953,46.22800064086914,3.2750000953674316,21.920000076293945
2009-12-02,5123.25,1109.239990234375,119.18000030517578,59.610843658447266,46.20000076293945,3.322999954223633,21.1200008392334
2009-12-03,5131.7001953125,1099.9200439453125,118.69999694824219,58.99180603027344,46.0,3.380000114440918,22.459999084472656
2009-12-04,5108.89990234375,1105.97998046875,113.75,58.36647033691406,46.11800003051758,3.4830000400543213,21.25
2009-12-07,5066.7001953125,1103.25,113.11000061035156,58.441505432128906,46.46799850463867,3.447999954223633,22.100000381469727
2009-12-08,5147.9501953125,1091.93994140625,110.94999694824219,58.529056549072266,46.61800003051758,3.3919999599456787,23.690000534057617
2009-12-09,5112.0,1095.949951171875,110.83999633789062,58.26019287109375,46.52799987792969,3.4230000972747803,22.65999984741211
